canonical_id,source_system,source_path,repo,repo_id,surface,provider,connection_type,tenant_scope,gate_required,secret_required,secret_status,canonical_class,seed_decision,status,stop_condition,evidence_hash,blocked_reason
conn_canon_000323,connection_registry_local,03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/seshat-bootstrap-sdu-cn/workspace/CODESPACE_START_HERE.md,SeshatSgin/seshat-bootstrap-sdu-cn,SESHAT_BOOTSTRAP,Microsoft Graph,Microsoft,Microsoft Graph,COURT_SDU_SESHAT,GATE_MICROSOFT_LIVE_GOVERNED_ORDER,yes,externalized_required,pattern_reference,seed_now,CANONICAL_SEED_READY,microsoft_live_requested_without_governed_order,df8ddf5f75010c7e38f12d849f02b1565f1c371eb98cd54450169f65292b7e19,
conn_canon_000324,connection_registry_local,03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/seshat-bootstrap-sdu-cn/workspace/CODESPACE_START_HERE.md,SeshatSgin/seshat-bootstrap-sdu-cn,SESHAT_BOOTSTRAP,Unknown / POR_DEFINIR,[POR DEFINIR],Unknown / POR_DEFINIR,COURT_SDU_SESHAT,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,no,NO_SECRET_IN_REPO_DETECTED,false_positive,exclude_false_positive,CANONICAL_EXCLUDED_OR_BLOCKED,connection_surface_unclassified,54c72887996d52d356433d84dee08be13f842643346ac5348ca681996da7af6a,exclude_false_positive
conn_canon_000325,connection_registry_local,03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/seshat-bootstrap-sdu-cn/workspace/documents/README.md,SeshatSgin/seshat-bootstrap-sdu-cn,SESHAT_BOOTSTRAP,SharePoint,Microsoft,SharePoint,COURT_SDU_SESHAT,GATE_MICROSOFT_LIVE_GOVERNED_ORDER,no,NO_SECRET_IN_REPO_DETECTED,pattern_reference,seed_now,CANONICAL_SEED_READY,microsoft_live_requested_without_governed_order,5f3687ba9152286216771952347e9b1390c4fed46c18b75bf692f1b38f70f214,
conn_canon_000326,connection_registry_local,03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/seshat-bootstrap-sdu-cn/workspace/documents/style/README.md,SeshatSgin/seshat-bootstrap-sdu-cn,SESHAT_BOOTSTRAP,SharePoint,Microsoft,SharePoint,COURT_SDU_SESHAT,GATE_MICROSOFT_LIVE_GOVERNED_ORDER,no,NO_SECRET_IN_REPO_DETECTED,pattern_reference,seed_now,CANONICAL_SEED_READY,microsoft_live_requested_without_governed_order,27366279aef5b1ad07f862aa3a4337347abfa4347c95d3094252d64a60185211,
conn_canon_000327,connection_registry_local,03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/seshat-bootstrap-sdu-cn/workspace/escribania-bitsch/architecture/README.md,SeshatSgin/seshat-bootstrap-sdu-cn,SESHAT_BOOTSTRAP,SharePoint,Microsoft,SharePoint,COURT_SDU_SESHAT,GATE_MICROSOFT_LIVE_GOVERNED_ORDER,no,NO_SECRET_IN_REPO_DETECTED,pattern_reference,seed_now,CANONICAL_SEED_READY,microsoft_live_requested_without_governed_order,1276f6988e1201fb6cbb157a1363c038f0be53fa8e87c7693e43eeb5c63c4321,
conn_canon_000328,connection_registry_local,03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/seshat-bootstrap-sdu-cn/workspace/escribania-bitsch/README.md,SeshatSgin/seshat-bootstrap-sdu-cn,SESHAT_BOOTSTRAP,SharePoint,Microsoft,SharePoint,COURT_SDU_SESHAT,GATE_MICROSOFT_LIVE_GOVERNED_ORDER,no,NO_SECRET_IN_REPO_DETECTED,real_connection,seed_now,CANONICAL_SEED_READY,microsoft_live_requested_without_governed_order,e52ee255dd9e5d83eef117ba29702243b64ab731e01c1be5ca1bc49a3ba9747c,
conn_canon_000329,connection_registry_local,03_CORTE_EJECUTORA_DEL_REY/10_REPOS/02_ACTIVE/seshat-bootstrap-sdu-cn/workspace/README.md,SeshatSgin/seshat-bootstrap-sdu-cn,SESHAT_BOOTSTRAP,SharePoint,Microsoft,SharePoint,COURT_SDU_SESHAT,GATE_MICROSOFT_LIVE_GOVERNED_ORDER,no,NO_SECRET_IN_REPO_DETECTED,pattern_reference,seed_now,CANONICAL_SEED_READY,microsoft_live_requested_without_governed_order,16bbb8f398a76a2d642e8490d6af7eab1d2d80b50590eea61c6c5aa03de1f873,
conn_canon_000330,connection_registry_local,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/09_REPOS_NUEVOS/seshat-bootstrap-sdu-cn/.devcontainer/devcontainer.json,SeshatSgin/seshat-bootstrap-sdu-cn,SESHAT_BOOTSTRAP_NESTED_OVERLAP,SharePoint,Microsoft,SharePoint,COURT_SDU_SESHAT,GATE_MICROSOFT_LIVE_GOVERNED_ORDER,no,NO_SECRET_IN_REPO_DETECTED,overlap,reference_only,CANONICAL_REFERENCE_ONLY,microsoft_live_requested_without_governed_order,131fbd4fd9253940d3a28583e4f07958cd67b5ed287924015e09a3fabc14fcc1,
conn_canon_000331,connection_registry_local,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/09_REPOS_NUEVOS/seshat-bootstrap-sdu-cn/agents/agent_registry.json,SeshatSgin/seshat-bootstrap-sdu-cn,SESHAT_BOOTSTRAP_NESTED_OVERLAP,Codex Connector,Codex,Codex Connector,COURT_SDU_SESHAT,GATE_CONNECTOR_REGISTRY_NO_SECRET,yes,externalized_required,overlap,reference_only,CANONICAL_REFERENCE_ONLY,connector_secret_or_scope_missing,68cf23a429f49fbdfc2d2faa7a752cd26210e95a288e91744ee0209639cecd4e,
conn_canon_000332,connection_registry_local,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/09_REPOS_NUEVOS/seshat-bootstrap-sdu-cn/agents/rah_heraldo_canonico_instruction.md,SeshatSgin/seshat-bootstrap-sdu-cn,SESHAT_BOOTSTRAP_NESTED_OVERLAP,SharePoint,Microsoft,SharePoint,COURT_SDU_SESHAT,GATE_MICROSOFT_LIVE_GOVERNED_ORDER,no,NO_SECRET_IN_REPO_DETECTED,overlap,reference_only,CANONICAL_REFERENCE_ONLY,microsoft_live_requested_without_governed_order,53ce6b73bf7f6911dcab61fd51eb3bc701062a17f6d4ee059a12648c52996d2f,
conn_canon_000333,connection_registry_local,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/09_REPOS_NUEVOS/seshat-bootstrap-sdu-cn/agents/sdu_cn/manifests/anubis_gate.manifest.yaml,SeshatSgin/seshat-bootstrap-sdu-cn,SESHAT_BOOTSTRAP_NESTED_OVERLAP,SharePoint,Microsoft,SharePoint,COURT_SDU_SESHAT,GATE_MICROSOFT_LIVE_GOVERNED_ORDER,no,NO_SECRET_IN_REPO_DETECTED,overlap,reference_only,CANONICAL_REFERENCE_ONLY,microsoft_live_requested_without_governed_order,964aab9c6f34770947a9694516d34e53c5414fbc110a9c3103714ed363220d8c,
conn_canon_000334,connection_registry_local,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/09_REPOS_NUEVOS/seshat-bootstrap-sdu-cn/agents/sdu_cn/manifests/horus_riesgo.manifest.yaml,SeshatSgin/seshat-bootstrap-sdu-cn,SESHAT_BOOTSTRAP_NESTED_OVERLAP,SharePoint,Microsoft,SharePoint,COURT_SDU_SESHAT,GATE_MICROSOFT_LIVE_GOVERNED_ORDER,no,NO_SECRET_IN_REPO_DETECTED,overlap,reference_only,CANONICAL_REFERENCE_ONLY,microsoft_live_requested_without_governed_order,f3f09373a9e3dd72709631bf2214418d1df053fc9bba56535c9158cd51418cba,
conn_canon_000335,connection_registry_local,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/09_REPOS_NUEVOS/seshat-bootstrap-sdu-cn/agents/sdu_cn/manifests/maat_cumplimiento.manifest.yaml,SeshatSgin/seshat-bootstrap-sdu-cn,SESHAT_BOOTSTRAP_NESTED_OVERLAP,SharePoint,Microsoft,SharePoint,COURT_SDU_SESHAT,GATE_MICROSOFT_LIVE_GOVERNED_ORDER,no,NO_SECRET_IN_REPO_DETECTED,overlap,reference_only,CANONICAL_REFERENCE_ONLY,microsoft_live_requested_without_governed_order,75e810f276d46c2987a02cea351af219a20b3ab44e208e76b9640b64c70dca93,
conn_canon_000336,connection_registry_local,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/09_REPOS_NUEVOS/seshat-bootstrap-sdu-cn/agents/sdu_cn/manifests/narrador_normativo.manifest.yaml,SeshatSgin/seshat-bootstrap-sdu-cn,SESHAT_BOOTSTRAP_NESTED_OVERLAP,SharePoint,Microsoft,SharePoint,COURT_SDU_SESHAT,GATE_MICROSOFT_LIVE_GOVERNED_ORDER,no,NO_SECRET_IN_REPO_DETECTED,overlap,reference_only,CANONICAL_REFERENCE_ONLY,microsoft_live_requested_without_governed_order,5e7d6da97426c2a7ef89d68fa24ceb453adbf3f4d316c64f274ed31a1e5aa70a,
conn_canon_000337,connection_registry_local,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/09_REPOS_NUEVOS/seshat-bootstrap-sdu-cn/agents/sdu_cn/manifests/seshat_normativa.manifest.yaml,SeshatSgin/seshat-bootstrap-sdu-cn,SESHAT_BOOTSTRAP_NESTED_OVERLAP,SharePoint,Microsoft,SharePoint,COURT_SDU_SESHAT,GATE_MICROSOFT_LIVE_GOVERNED_ORDER,no,NO_SECRET_IN_REPO_DETECTED,overlap,reference_only,CANONICAL_REFERENCE_ONLY,microsoft_live_requested_without_governed_order,5884f2a08dc05f276074a9ad0744f0caeb792c14f5734c47b4d6c035c9b9621d,
conn_canon_000338,connection_registry_local,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/09_REPOS_NUEVOS/seshat-bootstrap-sdu-cn/agents/sdu_cn/manifests/thot_tecnico.manifest.yaml,SeshatSgin/seshat-bootstrap-sdu-cn,SESHAT_BOOTSTRAP_NESTED_OVERLAP,SharePoint,Microsoft,SharePoint,COURT_SDU_SESHAT,GATE_MICROSOFT_LIVE_GOVERNED_ORDER,no,NO_SECRET_IN_REPO_DETECTED,overlap,reference_only,CANONICAL_REFERENCE_ONLY,microsoft_live_requested_without_governed_order,bc22ca926115d39de3cdf11a4d922c8db392b48f2428caf9cd6061404ec4e807,
conn_canon_000339,connection_registry_local,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/09_REPOS_NUEVOS/seshat-bootstrap-sdu-cn/agents/sdu_cn/personas/seshat_normativa.persona.md,SeshatSgin/seshat-bootstrap-sdu-cn,SESHAT_BOOTSTRAP_NESTED_OVERLAP,Entra ID,Microsoft,Entra ID,COURT_SDU_SESHAT,GATE_MICROSOFT_LIVE_GOVERNED_ORDER,yes,externalized_required,overlap,reference_only,CANONICAL_REFERENCE_ONLY,microsoft_live_requested_without_governed_order,0ff5228a26effc6f5a44ff6acb2bcab234dffc2c6a040a2646c780be74187d46,
conn_canon_000340,connection_registry_local,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/09_REPOS_NUEVOS/seshat-bootstrap-sdu-cn/agents/sdu_cn/personas/thot_tecnico.persona.md,SeshatSgin/seshat-bootstrap-sdu-cn,SESHAT_BOOTSTRAP_NESTED_OVERLAP,Power Platform Admin,Microsoft,Power Platform Admin,COURT_SDU_SESHAT,GATE_POWER_PLATFORM_DEV_TARGET_EXPLICIT,yes,externalized_required,overlap,reference_only,CANONICAL_REFERENCE_ONLY,dataverse_apply_without_explicit_sandbox_or_default_as_dev,e634e345cb936c6a341cf51f12d46100a6be17be440fe5b76aea5ddec6cda135,
conn_canon_000341,connection_registry_local,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/09_REPOS_NUEVOS/seshat-bootstrap-sdu-cn/agents/sdu_cn/SDU_CN_DERIVADOR.md,SeshatSgin/seshat-bootstrap-sdu-cn,SESHAT_BOOTSTRAP_NESTED_OVERLAP,Entra ID,Microsoft,Entra ID,COURT_SDU_SESHAT,GATE_MICROSOFT_LIVE_GOVERNED_ORDER,yes,externalized_required,overlap,reference_only,CANONICAL_REFERENCE_ONLY,microsoft_live_requested_without_governed_order,f38c72e7f0d2040601b6294db642071f38f147e34ba9ac16bf22713f0878b0b4,
conn_canon_000342,connection_registry_local,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/09_REPOS_NUEVOS/seshat-bootstrap-sdu-cn/agents/sdu_cn/SDU_CN_DERIVADOR.md,SeshatSgin/seshat-bootstrap-sdu-cn,SESHAT_BOOTSTRAP_NESTED_OVERLAP,Power Platform Admin,Microsoft,Power Platform Admin,COURT_SDU_SESHAT,GATE_POWER_PLATFORM_DEV_TARGET_EXPLICIT,yes,externalized_required,overlap,reference_only,CANONICAL_REFERENCE_ONLY,dataverse_apply_without_explicit_sandbox_or_default_as_dev,b4a8b56e3d53737b07ce82db8af3f85e964a49aa65b0ef6ccfc8fd3ee05a0905,
conn_canon_000343,connection_registry_local,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/09_REPOS_NUEVOS/seshat-bootstrap-sdu-cn/agents/sdu_cn/SDU_CN_DERIVADOR.md,SeshatSgin/seshat-bootstrap-sdu-cn,SESHAT_BOOTSTRAP_NESTED_OVERLAP,SharePoint,Microsoft,SharePoint,COURT_SDU_SESHAT,GATE_MICROSOFT_LIVE_GOVERNED_ORDER,no,NO_SECRET_IN_REPO_DETECTED,overlap,reference_only,CANONICAL_REFERENCE_ONLY,microsoft_live_requested_without_governed_order,4481a9368da3fc51bf612736c79e2e746dab83c031e2426686df9b9f50003d54,
conn_canon_000344,connection_registry_local,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/09_REPOS_NUEVOS/seshat-bootstrap-sdu-cn/agents/sdu_cn/SDU_CN_PROMPT_MAESTRO.md,SeshatSgin/seshat-bootstrap-sdu-cn,SESHAT_BOOTSTRAP_NESTED_OVERLAP,Entra ID,Microsoft,Entra ID,COURT_SDU_SESHAT,GATE_MICROSOFT_LIVE_GOVERNED_ORDER,yes,externalized_required,overlap,reference_only,CANONICAL_REFERENCE_ONLY,microsoft_live_requested_without_governed_order,8ed619f580b4813b39d0a3692c3a93fee6f21c0b3261cfe9e4152e6a3af4309d,
conn_canon_000345,connection_registry_local,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/09_REPOS_NUEVOS/seshat-bootstrap-sdu-cn/agents/sdu_cn/SDU_CN_PROMPT_MAESTRO.md,SeshatSgin/seshat-bootstrap-sdu-cn,SESHAT_BOOTSTRAP_NESTED_OVERLAP,Power Platform Admin,Microsoft,Power Platform Admin,COURT_SDU_SESHAT,GATE_POWER_PLATFORM_DEV_TARGET_EXPLICIT,yes,externalized_required,overlap,reference_only,CANONICAL_REFERENCE_ONLY,dataverse_apply_without_explicit_sandbox_or_default_as_dev,f81970b7d7316494b3d60aefde7557781720c65dc2743cf944db0a91b726be3d,
conn_canon_000346,connection_registry_local,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/09_REPOS_NUEVOS/seshat-bootstrap-sdu-cn/agents/sdu_cn/SDU_CN_PROMPT_MAESTRO.md,SeshatSgin/seshat-bootstrap-sdu-cn,SESHAT_BOOTSTRAP_NESTED_OVERLAP,SharePoint,Microsoft,SharePoint,COURT_SDU_SESHAT,GATE_MICROSOFT_LIVE_GOVERNED_ORDER,no,NO_SECRET_IN_REPO_DETECTED,overlap,reference_only,CANONICAL_REFERENCE_ONLY,microsoft_live_requested_without_governed_order,c0ddfd54ac6370230429181a341b0fe5754222052b114a8a326cb14b4360a217,
conn_canon_000347,connection_registry_local,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/09_REPOS_NUEVOS/seshat-bootstrap-sdu-cn/agents/sdu_cn/SDU_CN_PROMPT_MAESTRO.md,SeshatSgin/seshat-bootstrap-sdu-cn,SESHAT_BOOTSTRAP_NESTED_OVERLAP,SharePoint,Microsoft,SharePoint,COURT_SDU_SESHAT,GATE_MICROSOFT_LIVE_GOVERNED_ORDER,yes,externalized_required,overlap,reference_only,CANONICAL_REFERENCE_ONLY,microsoft_live_requested_without_governed_order,416544409560e3e5cff231f4663212dd841fd6c97df1cc2e1ce74142cfb55acc,
conn_canon_000348,connection_registry_local,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/09_REPOS_NUEVOS/seshat-bootstrap-sdu-cn/agents/seshat_validaciones_n1_copilot_instruction.md,SeshatSgin/seshat-bootstrap-sdu-cn,SESHAT_BOOTSTRAP_NESTED_OVERLAP,Unknown / POR_DEFINIR,[POR DEFINIR],Unknown / POR_DEFINIR,COURT_SDU_SESHAT,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,no,NO_SECRET_IN_REPO_DETECTED,overlap,reference_only,CANONICAL_REFERENCE_ONLY,connection_surface_unclassified,6023768cb0a457b9d7e04e281e1b0d72a4086a2c226900e8324109388667fbec,
conn_canon_000349,connection_registry_local,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/09_REPOS_NUEVOS/seshat-bootstrap-sdu-cn/agents/seshat_validaciones_n1_request_catalog.json,SeshatSgin/seshat-bootstrap-sdu-cn,SESHAT_BOOTSTRAP_NESTED_OVERLAP,Codex Connector,Codex,Codex Connector,COURT_SDU_SESHAT,GATE_CONNECTOR_REGISTRY_NO_SECRET,yes,externalized_required,overlap,reference_only,CANONICAL_REFERENCE_ONLY,connector_secret_or_scope_missing,cfa951b838b1e3e597db64b4713b639570733b453e530ad7f91b8431a7a20e95,
conn_canon_000350,connection_registry_local,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/09_REPOS_NUEVOS/seshat-bootstrap-sdu-cn/audit/ESCRIBANIA_BITSCH_SITE_READONLY_AUDIT_20260527.md,SeshatSgin/seshat-bootstrap-sdu-cn,SESHAT_BOOTSTRAP_NESTED_OVERLAP,Entra ID,Microsoft,Entra ID,COURT_SDU_SESHAT,GATE_MICROSOFT_LIVE_GOVERNED_ORDER,yes,externalized_required,overlap,reference_only,CANONICAL_REFERENCE_ONLY,microsoft_live_requested_without_governed_order,19cb3beee79f617f3b7de60e76aa3b97a2b7b7de412e640ac677dbdd3dceed41,
conn_canon_000351,connection_registry_local,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/09_REPOS_NUEVOS/seshat-bootstrap-sdu-cn/audit/ESCRIBANIA_BITSCH_SITE_READONLY_AUDIT_20260527.md,SeshatSgin/seshat-bootstrap-sdu-cn,SESHAT_BOOTSTRAP_NESTED_OVERLAP,Power Platform Admin,Microsoft,Power Platform Admin,COURT_SDU_SESHAT,GATE_POWER_PLATFORM_DEV_TARGET_EXPLICIT,yes,externalized_required,overlap,reference_only,CANONICAL_REFERENCE_ONLY,dataverse_apply_without_explicit_sandbox_or_default_as_dev,2b7f5b11a5bcd736d6657920d7255d3bca41005f4e7309cbbba5952cf7c66e03,
conn_canon_000352,connection_registry_local,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/09_REPOS_NUEVOS/seshat-bootstrap-sdu-cn/audit/ESCRIBANIA_BITSCH_SITE_READONLY_AUDIT_20260527.md,SeshatSgin/seshat-bootstrap-sdu-cn,SESHAT_BOOTSTRAP_NESTED_OVERLAP,SharePoint,Microsoft,SharePoint,COURT_SDU_SESHAT,GATE_MICROSOFT_LIVE_GOVERNED_ORDER,no,NO_SECRET_IN_REPO_DETECTED,overlap,reference_only,CANONICAL_REFERENCE_ONLY,microsoft_live_requested_without_governed_order,db2de8f22fc9bc10f8a0b3b4d5048190f56a774e8609fb417c59fde84f2a1bd1,
conn_canon_000353,connection_registry_local,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/09_REPOS_NUEVOS/seshat-bootstrap-sdu-cn/audit/ESCRIBANIA_BITSCH_SITE_READONLY_AUDIT_20260527.md,SeshatSgin/seshat-bootstrap-sdu-cn,SESHAT_BOOTSTRAP_NESTED_OVERLAP,SharePoint,Microsoft,SharePoint,COURT_SDU_SESHAT,GATE_MICROSOFT_LIVE_GOVERNED_ORDER,no,NO_SECRET_IN_REPO_DETECTED,overlap,reference_only,CANONICAL_REFERENCE_ONLY,microsoft_live_requested_without_governed_order,a90fcb8390b3d7264709f6fc54d944217c1eb1b5edf4b8c1bf32a1a5f33b71fd,
conn_canon_000354,connection_registry_local,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/09_REPOS_NUEVOS/seshat-bootstrap-sdu-cn/audit/SDU_CN_CODESPACE_CABINA_AUDIT_READBACK_20260527.md,SeshatSgin/seshat-bootstrap-sdu-cn,SESHAT_BOOTSTRAP_NESTED_OVERLAP,Microsoft Graph,Microsoft,Microsoft Graph,COURT_SDU_SESHAT,GATE_MICROSOFT_LIVE_GOVERNED_ORDER,yes,externalized_required,overlap,reference_only,CANONICAL_REFERENCE_ONLY,microsoft_live_requested_without_governed_order,dfa88368b12dd3373861d63c8d5e91ce74954d6edb3b8086876f1b9d417c00ee,
conn_canon_000355,connection_registry_local,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/09_REPOS_NUEVOS/seshat-bootstrap-sdu-cn/audit/SDU_CN_CODESPACE_CABINA_AUDIT_READBACK_20260527.md,SeshatSgin/seshat-bootstrap-sdu-cn,SESHAT_BOOTSTRAP_NESTED_OVERLAP,SharePoint,Microsoft,SharePoint,COURT_SDU_SESHAT,GATE_MICROSOFT_LIVE_GOVERNED_ORDER,no,NO_SECRET_IN_REPO_DETECTED,overlap,reference_only,CANONICAL_REFERENCE_ONLY,microsoft_live_requested_without_governed_order,42fe44d36ae397319bb99c538549fe047d0b7ac756ee06b7c1799bdd2b07b8cd,
conn_canon_000356,connection_registry_local,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/09_REPOS_NUEVOS/seshat-bootstrap-sdu-cn/audit/SDU_CN_CODESPACE_CABINA_AUDIT_READBACK_20260527.md,SeshatSgin/seshat-bootstrap-sdu-cn,SESHAT_BOOTSTRAP_NESTED_OVERLAP,Unknown / POR_DEFINIR,[POR DEFINIR],Unknown / POR_DEFINIR,COURT_SDU_SESHAT,GATE_CONNECTION_SURFACE_CLASSIFICATION_REQUIRED,no,NO_SECRET_IN_REPO_DETECTED,overlap,reference_only,CANONICAL_REFERENCE_ONLY,connection_surface_unclassified,5a1f2464d32cbcf5214a17ef7b9158fff237ded9933730d8c25e527e0f47023b,
conn_canon_000357,connection_registry_local,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/09_REPOS_NUEVOS/seshat-bootstrap-sdu-cn/audit/SDU_CN_CONSOLE_TOOLING_AUDIT_20260527.md,SeshatSgin/seshat-bootstrap-sdu-cn,SESHAT_BOOTSTRAP_NESTED_OVERLAP,Microsoft 365 Admin,Microsoft,Microsoft 365 Admin,COURT_SDU_SESHAT,GATE_MICROSOFT_LIVE_GOVERNED_ORDER,no,NO_SECRET_IN_REPO_DETECTED,overlap,reference_only,CANONICAL_REFERENCE_ONLY,microsoft_live_requested_without_governed_order,f04944a244326975813f87750ada954df2afb126d2b7e6ef475513c7c7b416d8,
conn_canon_000358,connection_registry_local,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/09_REPOS_NUEVOS/seshat-bootstrap-sdu-cn/audit/SDU_CN_CONSOLE_TOOLING_AUDIT_20260527.md,SeshatSgin/seshat-bootstrap-sdu-cn,SESHAT_BOOTSTRAP_NESTED_OVERLAP,Microsoft Graph,Microsoft,Microsoft Graph,COURT_SDU_SESHAT,GATE_MICROSOFT_LIVE_GOVERNED_ORDER,yes,externalized_required,overlap,reference_only,CANONICAL_REFERENCE_ONLY,microsoft_live_requested_without_governed_order,e637af7f9091f483ca8b1cc09a417efdc950a486a28618b96f3ef07c51c2835f,
conn_canon_000359,connection_registry_local,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/09_REPOS_NUEVOS/seshat-bootstrap-sdu-cn/audit/SDU_CN_CONSOLE_TOOLING_AUDIT_20260527.md,SeshatSgin/seshat-bootstrap-sdu-cn,SESHAT_BOOTSTRAP_NESTED_OVERLAP,Power Platform Admin,Microsoft,Power Platform Admin,COURT_SDU_SESHAT,GATE_POWER_PLATFORM_DEV_TARGET_EXPLICIT,yes,externalized_required,overlap,reference_only,CANONICAL_REFERENCE_ONLY,dataverse_apply_without_explicit_sandbox_or_default_as_dev,943ab10bf1ad6b15a9cac32644ffde100e1ab0d0a3a4d1ec724eba3f6bfd873e,
conn_canon_000360,connection_registry_local,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/09_REPOS_NUEVOS/seshat-bootstrap-sdu-cn/audit/SDU_CN_CONSOLE_TOOLING_AUDIT_20260527.md,SeshatSgin/seshat-bootstrap-sdu-cn,SESHAT_BOOTSTRAP_NESTED_OVERLAP,SharePoint,Microsoft,SharePoint,COURT_SDU_SESHAT,GATE_MICROSOFT_LIVE_GOVERNED_ORDER,no,NO_SECRET_IN_REPO_DETECTED,overlap,reference_only,CANONICAL_REFERENCE_ONLY,microsoft_live_requested_without_governed_order,66c055b25e97eb7ff3743d6345d9fd4565f9d1f95d3fe282160d7dff499610c5,
conn_canon_000361,connection_registry_local,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/09_REPOS_NUEVOS/seshat-bootstrap-sdu-cn/audit/SESHAT_SITE_READONLY_AUDIT_20260527.md,SeshatSgin/seshat-bootstrap-sdu-cn,SESHAT_BOOTSTRAP_NESTED_OVERLAP,Entra ID,Microsoft,Entra ID,COURT_SDU_SESHAT,GATE_MICROSOFT_LIVE_GOVERNED_ORDER,yes,externalized_required,overlap,reference_only,CANONICAL_REFERENCE_ONLY,microsoft_live_requested_without_governed_order,901957950a1bf98a2ffa0ff5f4ba49a6f9e90db7a9e1c40d3aec1d177c835e3a,
conn_canon_000362,connection_registry_local,10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/09_REPOS_NUEVOS/seshat-bootstrap-sdu-cn/audit/SESHAT_SITE_READONLY_AUDIT_20260527.md,SeshatSgin/seshat-bootstrap-sdu-cn,SESHAT_BOOTSTRAP_NESTED_OVERLAP,Microsoft Graph,Microsoft,Microsoft Graph,COURT_SDU_SESHAT,GATE_MICROSOFT_LIVE_GOVERNED_ORDER,yes,externalized_required,overlap,reference_only,CANONICAL_REFERENCE_ONLY,microsoft_live_requested_without_governed_order,8e99abe6c4ae4d19f8a0452c7768aa90f771e8f56b7730502bd097a0f5ef5fde,
